sno,eno,belief_A,belief_B,belief_Q,cg_A,cg_B,order,question,answer,context_type,cid,annotator
84,168.1,NB,NB,PS,NA,NA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
168,168.1,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
168,168.1,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,mid,4245,Magda
189,168.1,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
189,168.1,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,mid,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,3,Does A believe that B believes that A believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,3,Does A believe that B believes that A believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,3,Does A believe that B believes that A believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,CT-,JA,JA,3,Does B believe that A believes that B believes it is certainly not true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,No,end,4245,Magda
210,168.1,CT+,CT+,CT+,JA,JA,3,Does B believe that A believes that B believes it is certainly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
210,168.1,CT+,CT+,PS,JA,JA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone so maybe Dorota will do the henna in Dorota's hair?,Yes,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,1,Does A believe it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,1,Does A believe it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,1,Does A believe it is possibly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,1,Does B believe it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,1,Does B believe it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,1,Does B believe it is possibly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,2,Does A believe that B believes it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,2,Does A believe that B believes it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,2,Does A believe that B believes it is possibly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,2,Does B believe that A believes it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,2,Does B believe that A believes it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,2,Does B believe that A believes it is possibly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,3,Does A believe that B believes that A believes it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,3,Does A believe that B believes that A believes it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,3,Does A believe that B believes that A believes it is possibly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT-,NA,NA,3,Does B believe that A believes that B believes it is certainly not true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,CT+,NA,NA,3,Does B believe that A believes that B believes it is certainly true that Magda is gone?,No,end,4245,Magda
1,168.2,NB,NB,PS,NA,NA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone?,No,end,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,1,Does A believe it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,1,Does A believe it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,1,Does A believe it is possibly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,1,Does B believe it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,1,Does B believe it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,1,Does B believe it is possibly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,2,Does A believe that B believes it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,2,Does A believe that B believes it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,2,Does A believe that B believes it is possibly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,2,Does B believe that A believes it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,2,Does B believe that A believes it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,2,Does B believe that A believes it is possibly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,3,Does A believe that B believes that A believes it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,3,Does A believe that B believes that A believes it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,3,Does A believe that B believes that A believes it is possibly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT-,NA,NA,3,Does B believe that A believes that B believes it is certainly not true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,CT+,NA,NA,3,Does B believe that A believes that B believes it is certainly true that Magda is gone?,No,mid,4245,Magda
84,168.2,NB,NB,PS,NA,NA,3,Does B believe that A believes that B believes it is possibly true that Magda is gone?,No,mid,4245,Magda
168,168.2,CT+,CT+,CT-,JA,JA,1,Does A believe it is certainly not true that Magda is gone?,No,end,4245,Magda
168,168.2,CT+,CT+,CT+,JA,JA,1,Does A believe it is certainly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,PS,JA,JA,1,Does A believe it is possibly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,CT-,JA,JA,1,Does B believe it is certainly not true that Magda is gone?,No,end,4245,Magda
168,168.2,CT+,CT+,CT+,JA,JA,1,Does B believe it is certainly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,PS,JA,JA,1,Does B believe it is possibly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,CT-,JA,JA,2,Does A believe that B believes it is certainly not true that Magda is gone?,No,end,4245,Magda
168,168.2,CT+,CT+,CT+,JA,JA,2,Does A believe that B believes it is certainly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,PS,JA,JA,2,Does A believe that B believes it is possibly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,CT-,JA,JA,2,Does B believe that A believes it is certainly not true that Magda is gone?,No,end,4245,Magda
168,168.2,CT+,CT+,CT+,JA,JA,2,Does B believe that A believes it is certainly true that Magda is gone?,Yes,end,4245,Magda
168,168.2,CT+,CT+,PS,JA,JA,2,Does B believe that A believes it is possibly true that Magda is gone?,Yes,end,4245,Magda
